anio	codigo_comuna	comuna	tipo_comuna	id_region	region	habitantes	indice_de_desarrollo_humano	indice_pobreza_multidimensional	v	v_ranking	v_cat	v1	v2	v3	v1_ranking	v2_ranking	v3_ranking	v1_cat	v2_cat	v3_cat	v_gauge	v1_gauge	v2_gauge	v3_gauge
2025	13401	San Bernardo	Urbano	13	Metropolitana de Santiago	306371	0.606	0.187	0.592	35	ALTO	0.554	0.686	0.536	107	20	108	MEDIO ALTO	ALTO	MEDIO ALTO	0.884	0.695	0.943	0.637
2025	13402	Buin	Urbano	13	Metropolitana de Santiago	116969	0.655	0.191	0.544	94	MEDIO ALTO	0.521	0.616	0.496	134	52	177	MEDIO ALTO	ALTO	MEDIO BAJO	0.673	0.616	0.86	0.39
2025	13403	Calera de Tango	Mixto	13	Metropolitana de Santiago	25491	0.699	0.186	0.501	152	MEDIO BAJO	0.477	0.528	0.498	192	125	170	MEDIO BAJO	MEDIO ALTO	MEDIO BAJO	0.475	0.452	0.649	0.411
2025	13404	Paine	Mixto	13	Metropolitana de Santiago	78828	0.598	0.209	0.523	120	MEDIO ALTO	0.437	0.557	0.576	236	94	52	MEDIO BAJO	MEDIO ALTO	ALTO	0.581	0.312	0.735	0.823
2025	13501	Melipilla	Urbano	13	Metropolitana de Santiago	136325	0.573	0.228	0.551	83	MEDIO ALTO	0.475	0.633	0.545	194	40	87	MEDIO BAJO	ALTO	MEDIO ALTO	0.711	0.438	0.884	0.701
2025	13502	Alhué	Rural	13	Metropolitana de Santiago	7768	0.6	0.291	0.486	178	MEDIO BAJO	0.681	0.441	0.336	15	229	266	ALTO	MEDIO BAJO	BAJO	0.38	0.959	0.34	0.08
2025	13503	Curacaví	Mixto	13	Metropolitana de Santiago	35165	0.618	0.258	0.547	90	MEDIO ALTO	0.448	0.595	0.597	222	66	35	MEDIO BAJO	ALTO	ALTO	0.687	0.354	0.824	0.889
2025	13504	María Pinto	Rural	13	Metropolitana de Santiago	15352	0.607	0.272	NA	NA	NA	0.526	0.488	NA	129	164	NA	MEDIO ALTO	MEDIO ALTO	NA	NA	0.628	0.524	NA
2025	13505	San Pedro	Rural	13	Metropolitana de Santiago	11108	0.534	0.319	NA	NA	NA	0.38	0.528	NA	309	126	NA	BAJO	MEDIO ALTO	NA	NA	0.104	0.649	NA
2025	13601	Talagante	Urbano	13	Metropolitana de Santiago	76429	0.65	0.17	0.592	34	ALTO	0.538	0.657	0.582	118	30	47	MEDIO ALTO	ALTO	ALTO	0.884	0.66	0.92	0.84
2025	13602	El Monte	Mixto	13	Metropolitana de Santiago	37497	0.594	0.23	0.478	190	MEDIO BAJO	0.513	0.42	0.5	141	262	166	MEDIO ALTO	BAJO	MEDIO BAJO	0.338	0.596	0.25	0.428
2025	13603	Isla de Maipo	Mixto	13	Metropolitana de Santiago	39274	0.628	0.229	0.439	240	BAJO	0.49	0.499	0.328	175	152	270	MEDIO BAJO	MEDIO ALTO	BAJO	0.16	0.494	0.562	0.066
2025	13604	Padre Hurtado	Urbano	13	Metropolitana de Santiago	81243	0.655	0.196	0.545	93	MEDIO ALTO	0.595	0.42	0.621	60	263	17	ALTO	BAJO	ALTO	0.676	0.831	0.25	0.944
2025	13605	Peñaflor	Urbano	13	Metropolitana de Santiago	94402	0.661	0.151	0.601	26	ALTO	0.578	0.636	0.588	81	39	43	ALTO	ALTO	ALTO	0.915	0.773	0.893	0.854
2025	14101	Valdivia	Urbano	14	Los Ríos	170043	0.678	0.139	0.602	24	ALTO	0.626	0.715	0.465	39	15	214	ALTO	ALTO	MEDIO BAJO	0.919	0.89	0.964	0.26
2025	14102	Corral	Rural	14	Los Ríos	5501	0.507	0.232	0.367	277	BAJO	0.4	0.479	0.223	287	178	284	BAJO	MEDIO BAJO	BAJO	0.031	0.174	0.5	0.017
2025	14103	Lanco	Mixto	14	Los Ríos	16876	0.53	0.156	0.548	89	MEDIO ALTO	0.487	0.537	0.619	181	117	18	MEDIO BAJO	MEDIO ALTO	ALTO	0.694	0.482	0.679	0.941
2025	14104	Los Lagos	Rural	14	Los Ríos	21431	0.512	0.241	0.501	153	MEDIO BAJO	0.435	0.461	0.605	238	199	26	MEDIO BAJO	MEDIO BAJO	ALTO	0.475	0.307	0.419	0.913
2025	14105	Mafil	Mixto	14	Los Ríos	8074	0.538	0.229	0.407	263	BAJO	0.477	0.397	0.347	190	298	263	MEDIO BAJO	BAJO	BAJO	0.08	0.452	0.139	0.09
2025	14106	Mariquina	Rural	14	Los Ríos	22973	0.516	0.266	0.457	219	BAJO	0.477	0.42	0.472	189	264	207	MEDIO BAJO	BAJO	MEDIO BAJO	0.236	0.452	0.25	0.288
2025	14107	Paillaco	Rural	14	Los Ríos	19802	0.529	0.172	0.498	156	MEDIO BAJO	0.472	0.549	0.473	196	103	205	MEDIO BAJO	MEDIO ALTO	MEDIO BAJO	0.454	0.432	0.708	0.291
2025	14108	Panguipulli	Rural	14	Los Ríos	35098	0.482	0.251	0.508	138	MEDIO ALTO	0.451	0.528	0.545	220	127	88	MEDIO BAJO	MEDIO ALTO	MEDIO ALTO	0.518	0.36	0.649	0.701
2025	14201	La Unión	Rural	14	Los Ríos	38907	0.579	0.186	0.541	101	MEDIO ALTO	0.55	0.575	0.497	109	83	175	MEDIO ALTO	ALTO	MEDIO BAJO	0.655	0.686	0.759	0.401
2025	14202	Futrono	Rural	14	Los Ríos	15635	0.493	0.191	0.504	145	MEDIO BAJO	0.403	0.619	0.491	280	47	181	BAJO	ALTO	MEDIO BAJO	0.5	0.185	0.866	0.373
2025	14203	Lago Ranco	Rural	14	Los Ríos	10527	0.459	0.354	0.488	175	MEDIO BAJO	0.387	0.578	0.498	301	81	170	BAJO	ALTO	MEDIO BAJO	0.398	0.129	0.786	0.411
2025	14204	Río Bueno	Mixto	14	Los Ríos	33363	0.623	0.21	0.548	88	MEDIO ALTO	0.491	0.534	0.618	174	118	19	MEDIO BAJO	MEDIO ALTO	ALTO	0.694	0.5	0.652	0.938
2025	15101	Arica	Urbano	15	Arica y Parinacota	241653	0.633	0.183	0.586	45	ALTO	0.57	0.616	0.572	91	53	57	MEDIO ALTO	ALTO	ALTO	0.849	0.741	0.86	0.806
2025	15102	Camarones	Rural	15	Arica y Parinacota	861	0.58	0.37	NA	NA	NA	0.372	0.429	NA	314	253	NA	BAJO	MEDIO BAJO	NA	NA	0.093	0.285	NA
2025	15201	Putre	Rural	15	Arica y Parinacota	1547	NA	0.309	NA	NA	NA	0.364	0.409	NA	325	277	NA	BAJO	BAJO	NA	NA	0.059	0.199	NA
2025	15202	General Lagos	Rural	15	Arica y Parinacota	508	NA	0.586	NA	NA	NA	0.377	0.488	NA	311	165	NA	BAJO	MEDIO ALTO	NA	NA	0.098	0.524	NA
2025	16101	Chillán	Urbano	16	Ñuble	190382	0.646	0.127	0.591	38	ALTO	0.641	0.575	0.556	31	84	71	ALTO	ALTO	ALTO	0.873	0.913	0.759	0.76
2025	16102	Bulnes	Rural	16	Ñuble	23863	0.548	0.101	0.46	214	BAJO	0.474	0.458	0.448	195	211	224	MEDIO BAJO	MEDIO BAJO	BAJO	0.25	0.435	0.401	0.226
2025	16103	Chillán Viejo	Mixto	16	Ñuble	32688	0.613	0.152	0.527	112	MEDIO ALTO	0.452	0.557	0.571	218	95	58	MEDIO BAJO	MEDIO ALTO	ALTO	0.616	0.366	0.735	0.802
2025	16104	El Carmen	Rural	16	Ñuble	13186	0.472	0.19	0.447	228	BAJO	0.372	0.479	0.491	315	179	182	BAJO	MEDIO BAJO	MEDIO BAJO	0.201	0.093	0.5	0.373
2025	16105	Pemuco	Rural	16	Ñuble	8930	0.497	0.201	0.493	166	MEDIO BAJO	0.418	0.458	0.601	255	212	30	MEDIO BAJO	MEDIO BAJO	ALTO	0.423	0.256	0.401	0.899
2025	16106	Pinto	Rural	16	Ñuble	12502	0.521	0.225	0.499	154	MEDIO BAJO	0.491	0.429	0.577	173	254	51	MEDIO BAJO	MEDIO BAJO	ALTO	0.461	0.5	0.285	0.826
2025	16107	Quillón	Mixto	16	Ñuble	19165	0.529	0.12	0.495	160	MEDIO BAJO	0.487	0.47	0.529	179	191	119	MEDIO BAJO	MEDIO BAJO	MEDIO ALTO	0.44	0.482	0.456	0.588
2025	16108	San Ignacio	Rural	16	Ñuble	17405	0.437	0.216	0.451	224	BAJO	0.397	0.42	0.536	289	265	107	BAJO	BAJO	MEDIO ALTO	0.219	0.16	0.25	0.637
2025	16109	Yungay	Mixto	16	Ñuble	18680	0.569	0.128	0.46	215	BAJO	0.486	0.47	0.424	183	192	243	MEDIO BAJO	MEDIO BAJO	BAJO	0.25	0.47	0.456	0.163
2025	16201	Quirihue	Mixto	16	Ñuble	11746	0.554	0.189	0.426	251	BAJO	0.416	0.42	0.442	262	266	230	BAJO	BAJO	BAJO	0.122	0.239	0.25	0.205
2025	16202	Cobquecura	Rural	16	Ñuble	5495	0.506	0.243	0.399	268	BAJO	0.454	0.42	0.321	215	267	272	MEDIO BAJO	BAJO	BAJO	0.069	0.381	0.25	0.059
2025	16203	Coelemu	Rural	16	Ñuble	15895	0.566	0.184	0.459	216	BAJO	0.499	0.438	0.44	162	242	231	MEDIO ALTO	MEDIO BAJO	BAJO	0.243	0.532	0.323	0.201
2025	16204	Ninhue	Rural	16	Ñuble	5763	0.436	0.214	0.446	230	BAJO	0.393	0.4	0.546	293	293	84	BAJO	BAJO	MEDIO ALTO	0.194	0.152	0.185	0.711
2025	16205	Portezuelo	Rural	16	Ñuble	5203	0.444	0.208	NA	NA	NA	0.381	0.388	NA	308	307	NA	BAJO	BAJO	NA	NA	0.107	0.125	NA
2025	16206	Ranquil	Rural	16	Ñuble	6508	0.578	0.155	0.408	262	BAJO	0.417	0.461	0.347	259	200	263	BAJO	MEDIO BAJO	BAJO	0.083	0.25	0.419	0.09
2025	16207	Treguaco	Rural	16	Ñuble	6124	0.487	0.188	NA	NA	NA	0.399	0.38	NA	288	318	NA	BAJO	BAJO	NA	NA	0.163	0.099	NA
2025	16301	San Carlos	Mixto	16	Ñuble	55847	0.549	0.151	0.487	176	MEDIO BAJO	0.481	0.476	0.503	187	183	162	MEDIO BAJO	MEDIO BAJO	MEDIO BAJO	0.384	0.461	0.468	0.438
2025	16302	Coihueco	Rural	16	Ñuble	29766	0.496	0.245	0.479	187	MEDIO BAJO	0.378	0.499	0.561	310	153	65	BAJO	MEDIO ALTO	ALTO	0.345	0.101	0.562	0.778
2025	16303	Ñiquén	Rural	16	Ñuble	12797	0.582	0.192	0.359	280	BAJO	0.361	0.45	0.268	330	223	281	BAJO	MEDIO BAJO	BAJO	0.021	0.048	0.372	0.028
2025	16304	San Fabián	Rural	16	Ñuble	5245	0.503	0.15	0.38	275	BAJO	0.457	0.38	0.302	208	319	273	MEDIO BAJO	BAJO	BAJO	0.038	0.402	0.099	0.056
2025	16305	San Nicolás	Rural	16	Ñuble	15099	0.546	0.197	0.513	133	MEDIO ALTO	0.369	0.508	0.663	321	147	9	BAJO	MEDIO ALTO	ALTO	0.535	0.076	0.583	0.972
